,text,username,timestamp,location,likes,clean_tweet,negative,neutral,positive,compound,analysis,pca_x,pca_y,pca_z,y,cluster,tsne_x,tsne_y
297,"RT @kooky__official: Rewards for #1 of Kooky app ranking vote: App main banner, Pop-up screen ad, Exclusive Kooky magazine &amp; Youtube clip,…",dl_nya,Thu Sep 30 21:02:20 +0000 2021,,1891,official reward kooky app ranking vote app main banner pop screen ad exclusive kooky magazine amp youtube clip …,0.0,0.766,0.234,0.6369,positive,-0.09289646132353148,-0.011103573275827335,-0.22855217100296885,7,7,131.20999,-217.1741
298,RT @YouLoveAshh: Apple Pay has me spoiled now I feel like it’s ghetto when places don’t take Apple Pay lmao,divvyswing,Thu Sep 30 21:02:22 +0000 2021,On the beach,1075,apple pay spoil feel like it’s ghetto place don’t take apple pay lmao,0.154,0.495,0.352,0.6808,positive,0.05920678262233335,-0.07668706553949209,0.5600858831955702,4,4,62.217884,-20.664568
299,"https://t.co/TQzAVoPzPE

New Pod Alert!!! @LaurenceWHolmes @olin_kreutz @Jmack37 … Sports Talk Radio raw and unfiltered!!!",Carmel_Football,Thu Sep 30 21:02:22 +0000 2021,Baker Stadium,678,new pod alert kreutz … sport talk radio raw unfiltered,0.0,0.804,0.196,0.296,positive,-0.059033719377278575,0.012779583030042254,-0.08978228799503561,8,8,-51.770264,-132.38493
300,"Need love, not the cheap shit https://t.co/hp8VNFfta6",dawgwithab1og,Thu Sep 30 21:02:23 +0000 2021,Texas,7903,need love cheap shit,0.367,0.204,0.429,0.1531,positive,-0.06310569593676421,0.012324157935953404,-0.061812892450619154,8,8,203.5719,30.150908
301,NCAA athletes ‘are now influencers’ under new rules: MediaKits co-founders - Yahoo Finance https://t.co/t8DFQUM4a1,NahidAlaei,Thu Sep 30 21:02:23 +0000 2021,"London, UK",19147,ncaa athlete ‘are influencers’ new rule mediakits co founder yahoo finance,0.0,1.0,0.0,0.0,neutral,-0.06077770798181176,0.011651157659906047,-0.0821128294875875,5,5,-198.55319,78.397
302,"RT @Sir_Joee: Apple Type c chargers available!
GH₵ 90 for full set 
GH₵ 60 for adapter only 
GH₵ 40 for cable only 

☎️055-328-9132
#AppleS…",Kd_ansa,Thu Sep 30 21:02:23 +0000 2021,adenta,7633,joee apple type c charger available gh₵ 90 full set gh₵ 60 adapter gh₵ 40 cable ☎️055 328 9132,0.0,1.0,0.0,0.0,neutral,-0.0383949018007124,-0.019936319510771225,0.012047087083470518,5,5,-4.807489,64.20118
303,"RT @NightValeRadio: We're one of Apple Podcasts' favorite podcasts of all time. Take that, moon. The moon has never even made one podcast.",madoneebot,Thu Sep 30 21:02:23 +0000 2021,,57344,one apple podcast favorite podcasts time take moon moon never even make one podcast,0.0,0.812,0.188,0.4588,positive,0.9402538876783113,-0.03909752566183994,-0.10393951753891713,6,6,70.273,57.491
304,RT @Nightstokker: @shortydapimp122 good times,FnAshow,Thu Sep 30 21:02:24 +0000 2021,,1048,good time,0.0,0.256,0.744,0.4404,positive,0.09132129593516809,-0.023904312456487956,-0.08849503947786254,5,5,167.65065,84.1898
305,"RT @jchaltiwanger: Officially my favorite lede of all time:

“A Turkish man who got drunk and wandered into the forest later unknowingly jo…",JimMelloan,Thu Sep 30 21:02:26 +0000 2021,"Brooklyn, NY",1341,officially favorite lede time “a turkish man get drunk wander forest later unknowingly jo…,0.138,0.69,0.172,0.1531,positive,0.04899414649013578,-0.015856553355361205,-0.053249528981904264,5,5,198.43849,85.14237
306,if someone held a gun to my head and told me to sing this entire song… tell my family i’ll be home in 2 mixtures an… https://t.co/xDuqAuI37p,4nt01n3tt3_,Thu Sep 30 21:02:25 +0000 2021,she/they ,64134,someone hold gun head tell sing entire song… tell family i’ll home 2 mixture an…,0.146,0.854,0.0,-0.34,negative,-0.04412989213536618,0.058315416130896434,-0.016091788388379963,5,5,-127.71824,4.6843133
307,Nope. Repairing original Apple Watch just got harder https://t.co/zl6po6Pves,jdaIrymple,Thu Sep 30 21:02:26 +0000 2021,,0,nope repair original apple watch get hard,0.402,0.598,0.0,-0.3318,negative,-0.023844144538631314,-0.1017831457901666,0.15693785286937756,1,1,-77.31469,-74.97925
308,In honor of #domesticviolenceawarenessmonth Teacher Mother Sister Daughter (2020 Mix) by Lisa Pressman (words &amp; mus… https://t.co/1EdcOpvkJZ,OpusFromus,Thu Sep 30 21:02:26 +0000 2021,,642,honor teacher mother sister daughter 2020 mix lisa pressman word amp mus…,0.0,0.775,0.225,0.4939,positive,-0.05172115646711699,0.011538742946113498,-0.0596576525499125,5,5,-209.62086,203.70784
309,"RT @AppleMusic: Naija never carry last. 🇳🇬
@ckay_yo’s #LoveNwantiti is #OnRepeat: https://t.co/Xy6a6mevTf https://t.co/rSbClxp6dK",Vee_129,Thu Sep 30 21:02:28 +0000 2021,Outter Space👾👾👾,35068,naija never carry last 🇳🇬 yo’s,0.0,1.0,0.0,0.0,neutral,0.04270432408913749,-0.01628335817982535,-0.05434600493650703,5,5,130.40102,49.99581
310,@ashthings8 apple core https://t.co/Fxlcy7XPkU,roseblocks,Thu Sep 30 21:02:28 +0000 2021,she they xe | lesbian,61175,apple core,0.0,1.0,0.0,0.0,neutral,0.0011565510351744495,-0.11139190234366544,0.2021819614112647,4,4,53.18812,-79.22762
311,Apple Pay is amazing lol,treezR_h,Thu Sep 30 21:02:28 +0000 2021,DMV-  🎱,726,apple pay amaze lol,0.161,0.115,0.724,0.7096,positive,-0.015205673599466127,-0.11363217226098911,0.28295196295394204,4,4,3.670457,46.779312
312,@TechKingMike Why do Apple users get butt hurt every single time Android users criticize apple?,hardorff,Thu Sep 30 21:02:28 +0000 2021,Sweden,7703,apple user get butt hurt every single time android user criticize apple,0.375,0.625,0.0,-0.7184,negative,0.028207247455715748,-0.09976536110773745,0.1275997696371688,4,4,48.037003,53.613876
313,RT @LooneyTunes: LOOK WHO'S BACK IN THE BIG APPLE 🍎🗽 #TunesTrip https://t.co/5tuphMYqPA,amsekn,Thu Sep 30 21:02:28 +0000 2021,she/her,129832,look back big apple 🍎🗽,0.0,0.702,0.298,0.5267,positive,-0.030975209199560833,-0.10858663102447293,0.16444428500364824,4,4,58.002216,-138.75142
314,"Student loan forgiveness: The closed school discharge system is not working, government watchdog finds - Yahoo Fina… https://t.co/73KKg0j363",NahidAlaei,Thu Sep 30 21:02:29 +0000 2021,"London, UK",19147,student loan forgiveness close school discharge system work government watchdog find yahoo fina…,0.0,0.851,0.149,0.2732,positive,-0.058751328691572444,0.001815969159475679,-0.0440895077304768,5,5,64.63058,211.88773
315,"@john85433490 @solsneks @myNFTburner At https://t.co/01WoINLMFT

And the watch, from apple 🤣",camilonft,Thu Sep 30 21:02:29 +0000 2021,,117,watch apple 🤣,0.0,0.652,0.348,0.4939,positive,0.008350095929808402,-0.197875897303307,0.3514038917453871,1,1,-97.71651,-74.93896
316,for me  https://t.co/GIsYl0fuoe,earneeto,Thu Sep 30 21:02:29 +0000 2021,"old trafford, ph",4457,,0.0,0.0,0.0,0.0,neutral,-0.03971631992514213,0.007763846111809792,-0.03246694881911148,5,5,-30.05999,-15.146682
317,"💻 Apple, Google cooperate with Putin to steal Russia’s elections - https://t.co/c2gaKeQmdd",_cirrus_minor_,Thu Sep 30 21:02:29 +0000 2021,"46.869100,103.848242",586,💻 apple google cooperate putin steal russia’s election,0.286,0.714,0.0,-0.4939,negative,-0.02322297009217964,-0.045427375783935506,0.07485384255208827,4,4,-30.416142,195.97227
318,We talk Halo Infinite Flight impressions and are expectations for this weekend's flight. #Xbox… https://t.co/DXii2Pn30Q,AssembleXP,Thu Sep 30 21:02:29 +0000 2021,"Toronto, Ontario",80,talk halo infinite flight impression expectation weekend flight,0.0,0.787,0.213,0.2263,positive,-0.04822084331978522,0.012080273714000639,-0.05792534148853016,5,5,207.32106,-204.76146
319,RT @SafeMoonVeteran: #Pretty Cool App ~ since I was on Beta Test created a Mainnet Version of the #SAFEMOONWALLET and WoW! Easy ~ Can’t wai…,Sillyworld82,Thu Sep 30 21:02:29 +0000 2021,,12098,cool app since beta test create mainnet version wow easy can’t wai…,0.0,0.419,0.581,0.8779,positive,-0.05644241423386154,0.025454997059698427,-0.06478556836014872,5,5,198.4583,-78.70887
320,RT @Ayaan: What Katharine Birbalsingh has established with Michaela Community School is incredible. This is the kind of education that will…,19Dolphin39,Thu Sep 30 21:02:30 +0000 2021,USA & Canada,70162,katharine birbalsingh establish michaela community school incredible kind education will…,0.0,0.709,0.291,0.5709,positive,-0.04536565692362834,0.010533841969820538,-0.0513251329114205,5,5,127.87683,222.5653
321,"RT @RealTalkRJ: ""The status card is a legacy of the Indian Act.""

@OneFeatherApp's Lawrence Lewis addresses digital Indigenous identity and…",ShaniGwin,Thu Sep 30 21:02:32 +0000 2021,,8148,status card legacy indian act lawrence lewis address digital indigenous identity and…,0.0,1.0,0.0,0.0,neutral,-0.048228922871919204,0.006646378357369156,-0.035625822175661265,5,5,-37.651966,123.72152
322,"I wish apple’s background sounds could turn off on a timer, other than that it’s a really great feature",0verxealous,Thu Sep 30 21:02:32 +0000 2021,SW-5232-7634-3910,8301,wish apple’s background sound could turn timer it’s really great feature,0.0,0.559,0.441,0.796,positive,-0.035498579871059206,-0.05295074114035681,0.07781362128399939,5,5,-260.76767,-34.70582
323,"Today’s @HammerDAHN takes a deep dive into tonight’s Thursday Night Football matchup, chat about all the NFL Week 4… https://t.co/xv3F7OTTc6",HammerDAHN,Thu Sep 30 21:02:32 +0000 2021,Hunting Winners,2793,today’s take deep dive tonight’s thursday night football matchup chat nfl week 4…,0.0,1.0,0.0,0.0,neutral,0.0011022306220973108,0.1290489262540416,-0.02011110327904479,5,5,110.116356,-59.82881
324,"RT @camconglobal: exclusive pyt content for sale 😉 

cashapp &amp; apple pay accepted ✅ 

#onlyfans #sellingcontent #buyingcontent https://t.co…",fortheboys225,Thu Sep 30 21:02:32 +0000 2021,,15722,exclusive pyt content sale 😉 cashapp amp apple pay accept ✅ …,0.076,0.703,0.222,0.4019,positive,-0.035871440194690116,-0.06397719147733713,0.12251636877570657,4,4,-19.446299,-77.35486
325,RT @turtlediamonds: apple,turtlediamonds,Thu Sep 30 21:02:33 +0000 2021,,128,apple,0.0,1.0,0.0,0.0,neutral,0.08637334770597127,-0.30293969148300076,0.5797744161182673,4,4,78.91203,-33.1506
326,"RT @131_label_: PRE-SAVE IT NOW 

B.I X Bipolar Sunshine X Afgan
GLOBAL SINGLE [Lost At Sea (illa illa)]

2021.10.1 0AM (ET) / 1PM (KST)

Y…",cocktailforikon,Thu Sep 30 21:02:33 +0000 2021,,1363,label pre save b x bipolar sunshine x afgan global single lose sea illa illa 2021 10 1 0am et 1pm kst y…,0.093,0.687,0.22,0.5719,positive,-0.0584557305964303,0.0036937337805879856,-0.05803295299036469,5,5,4.732298,236.6635
327,The place this song has always had in my heart is unmatched https://t.co/UiE56JnjFA,pena9000,Thu Sep 30 21:02:33 +0000 2021,"Bronx, NY",13887,place song always heart unmatched,0.153,0.353,0.494,0.5994,positive,-0.04871566840512591,-0.0031130260952219307,-0.00525788363039417,5,5,11.776057,-66.17339
328,RT @VinayC123: Vibes are high,MavsFilmRoom,Thu Sep 30 21:02:34 +0000 2021,"Dallas, Texas, USA",18650,vibe high,0.0,1.0,0.0,0.0,neutral,-0.04748965899736114,0.025671629630606242,-0.04379219766930238,5,5,31.08858,-79.84535
329,@NYCGoblin Bout to steam this apple cider every night now 😒,thirdletterc,Thu Sep 30 21:02:34 +0000 2021,lethercmecook@gmail.com,3315,bout steam apple cider every night 😒,0.0,1.0,0.0,0.0,neutral,-0.023253755342710035,-0.04804223633440066,0.082867489513776,4,4,72.75639,-95.4957
330,RT @YouLoveAshh: Apple Pay has me spoiled now I feel like it’s ghetto when places don’t take Apple Pay lmao,AmiraHaynes1,Thu Sep 30 21:02:34 +0000 2021,"Lakewood, CA / long beach CA ",22275,apple pay spoil feel like it’s ghetto place don’t take apple pay lmao,0.154,0.495,0.352,0.6808,positive,0.05920678262233335,-0.07668706553949209,0.5600858831955702,4,4,59.048904,-8.150608
331,"I'm going to an outside art thing, in an apple orchard, tomorrow and I'm so stoked",Idontdocool,Thu Sep 30 21:02:35 +0000 2021,,29084,go outside art thing apple orchard tomorrow stoke,0.0,1.0,0.0,0.0,neutral,-0.026504638134325825,-0.04305487711556521,0.05668319320860182,4,4,-138.4497,24.791101
332,Who Let U Down??🔥 https://t.co/bL9Seajxs7,sir_frankhise,Thu Sep 30 21:02:35 +0000 2021,"Dallas, TX",1086,let u 🔥,0.545,0.455,0.0,-0.34,negative,-0.046869395792611124,0.0068776516951687475,-0.03795560237745341,5,5,207.63618,-5.9954677
333,@rbbtBS @melnybs In the apple store in Berlin you can get airpod ones for 70€ like the oldest version,MosesEnough,Thu Sep 30 21:02:36 +0000 2021,,1028,apple store berlin get airpod one 70€ like old version,0.0,0.783,0.217,0.3612,positive,0.09090685642346673,-0.09274870118229707,0.10884547286094913,2,2,40.334686,-60.005497
334,@tf97hhh @Apple How are you coming up with this shit 😭,bonappetittttt,Thu Sep 30 21:02:36 +0000 2021,,2620,come shit 😭,0.691,0.309,0.0,-0.7717,negative,-0.06157921440576633,0.008162778450232644,-0.054618989688715605,5,5,37.882053,1.3255504
335,RT @CCriadoPerez: I have written for @Telegraph about the police's woman problem: until they acknowledge that Couzens was not a random bad…,r2ph,Thu Sep 30 21:02:37 +0000 2021,Cycling across the North East ,63536,write police woman problem acknowledge couzens random bad…,0.278,0.722,0.0,-0.4019,negative,-0.04208918731531767,-0.006151020789487408,-0.028579327695706182,5,5,-38.124126,-101.87386
336,"RT @HammerDAHN: Today’s @HammerDAHN takes a deep dive into tonight’s Thursday Night Football matchup, chat about all the NFL Week 4 matchup…",Dylanthompson55,Thu Sep 30 21:02:38 +0000 2021,"Pittsburgh, PA",8323,today’s take deep dive tonight’s thursday night football matchup chat nfl week 4 matchup…,0.0,1.0,0.0,0.0,neutral,-0.00390707903933799,0.11985822155788027,-0.02266176709881878,5,5,110.619675,-49.232494
337,"🤖Prelim NDEP AQI (89406, 14:02) O₃=33 (Good)  #nvwx

Winter is poor #AirQuality time in many areas. Grab the app no… https://t.co/EgC9aEo2fY",FallonAIR,Thu Sep 30 21:02:38 +0000 2021,"Fallon, NV",1,🤖prelim ndep aqi 89406 14 02 o₃ 33 good winter poor time many area grab app no…,0.141,0.727,0.132,-0.0516,negative,-0.015650638530779987,-0.00962973624188499,-0.06759288040774993,5,5,143.00757,-169.95615
338,"RT @BTSCharts_SA: My Universe playlists on the platforms that count towards The Offical South African Charts 🇿🇦

Spotify
🔗 [https://t.co/Qj…",jennacaryn_,Thu Sep 30 21:02:39 +0000 2021,magic shop🌙|| bts protector⚡,69637,sa universe playlist platforms count towards offical south african chart 🇿🇦 spotify 🔗 …,0.0,1.0,0.0,0.0,neutral,-0.05912366649023059,0.001017201132979863,-0.04866584410693512,5,5,-152.55405,-51.28536
339,the way i used to force myself to cry to this song like nick jonas broke my heart too https://t.co/UV56l3AEK1,p4vvluh,Thu Sep 30 21:02:39 +0000 2021,,11,way use force cry song like nick jonas break heart,0.185,0.417,0.399,0.5574,positive,-0.05048073227274448,-0.01186301854440146,-0.022244363666989366,1,1,-7.459254,-62.373356
340,"RT @ManduReid: Meanwhile, we are still waiting for officers who took and shared selfies they’d taken with the dead bodies of Bibaa Henry an…",stevewmobb,Thu Sep 30 21:02:39 +0000 2021,"Candlelit Uplands, Plague Isle",175030,meanwhile still wait officer take share selfies they’d take dead body bibaa henry an…,0.232,0.649,0.119,-0.4767,negative,0.1003551469644872,0.8997291453059223,0.29997775890632533,9,9,-8.560459,167.40608
341,RT @FilmPosers: New episode coming your way! Tune in for our #TIFF coverage. Find out what were our favorite picks and what you should anti…,Spoilerpiece,Thu Sep 30 21:02:39 +0000 2021,"Boston, MA",25790,new episode come way tune coverage find favorite pick anti…,0.0,0.75,0.25,0.4588,positive,-0.004696841014336823,-0.006392268975605479,-0.09831595262338173,8,8,91.083084,97.182236
342,"Trudeau spends 1st Truth and Reconciliation Day in Tofino on vacation, contradicting itinerary - Global News…… https://t.co/Koh0YjiuSa",sweepthe_leg,Thu Sep 30 21:02:39 +0000 2021,,366,trudeau spend 1st truth reconciliation day tofino vacation contradict itinerary global news……,0.158,0.685,0.158,0.0,neutral,-0.04823190963981303,0.008745644725949889,-0.052500776963422556,5,5,26.610825,283.7108
343,"RT @Muhl_Sports: ""Don't be afraid to be great.""

Not a problem for @DigInMules QB Michael Hnatkowsky, the first guest on Season 2 of the #M…",DigInMules,Thu Sep 30 21:02:39 +0000 2021,"Allentown, PA",8856,sport afraid great problem qb michael hnatkowsky first guest season 2,0.171,0.57,0.259,0.34,positive,-0.051216311894440404,0.007965045595580098,-0.06573269672691634,5,5,-99.13434,-140.66315
344,Pure apple juice taste nothing like the one from concentrate.. it’s so good 😭,ItsTyishaBITCH,Thu Sep 30 21:02:40 +0000 2021,,19408,pure apple juice taste nothing like one concentrate it’s good 😭,0.288,0.552,0.16,-0.3204,negative,0.0948102529771241,-0.09857413777266609,0.12758538312691634,4,4,155.52592,-67.34261
345,RT @MH_Canta: I love how Bad Apple has a unique stage with the same aesthetic as the original video https://t.co/53HcvnBD0A,EWarV00,Thu Sep 30 21:02:41 +0000 2021,Argentina,22720,canta love bad apple unique stage aesthetic original video,0.219,0.375,0.406,0.4588,positive,-0.025600554103267784,-0.055658175491827167,0.06376523952644667,4,4,142.88869,-100.08633
346,"RT @DaxFTR: Someone get this man a tennis racquet, colorful jacket, and a managerial license. 
🔥 🔥 🔥",Graff1t1,Thu Sep 30 21:02:42 +0000 2021,Central Coast,51,someone get man tennis racquet colorful jacket managerial license 🔥 🔥 🔥,0.444,0.556,0.0,-0.7351,negative,-0.04359387509786286,-0.008806494939088893,-0.01877236218593933,5,5,58.42015,112.82247
347,not android,SpursSouth,Thu Sep 30 21:02:43 +0000 2021,"Sunny Dorset, UK",20833,android,0.0,1.0,0.0,0.0,neutral,-0.04584342116246242,0.003556077481803927,-0.03325406625514542,5,5,-58.47153,-153.93314
348,"RT @MenAtWork_MC: More than 750 Met police employees (90% of whom male) faced sex misconduct allegations since 2010, just 83 sacked - inews…",DeclarationOn,Thu Sep 30 21:02:43 +0000 2021,UK ,5662,mc 750 meet police employee 90 male face sex misconduct allegation since 2010 83 sack inews…,0.0,1.0,0.0,0.0,neutral,-0.05641491503662378,0.011524771418302852,-0.06372192987206159,5,5,-94.7702,-247.28462
349,"Having both been discouraged and failing to be an encouragement to others this lesson was so good.

Focus on what y… https://t.co/max6bFauLS",wking__,Thu Sep 30 21:02:44 +0000 2021,"Alabama, USA",4001,discourage fail encouragement others lesson good focus y…,0.394,0.25,0.356,-0.1531,negative,-0.0473976478430407,0.0017477030240615002,-0.04714685151173711,5,5,-38.42289,35.9752
350,Impossible Foods president on its 'stepping stone' into the Middle East - Yahoo Finance https://t.co/uGrop1ipKV,NahidAlaei,Thu Sep 30 21:02:44 +0000 2021,"London, UK",19147,impossible food president step stone middle east yahoo finance,0.0,1.0,0.0,0.0,neutral,-0.05636001323104255,0.012446872409080816,-0.06989463985517945,5,5,-177.529,-53.036713
351,RT @yaboynimrit: @SullySays__ It's been a very sad development to find out you're an apple supremacist,SullySays__,Thu Sep 30 21:02:44 +0000 2021,Views Of The 6ix Are My Own,5087,sad development find apple supremacist,0.408,0.395,0.197,-0.3818,negative,-0.02355284519423388,-0.07200891631291936,0.12378241020577041,4,4,-9.967721,-144.10786
352,I’ll never get over Apple Juice,jetsliffe,Thu Sep 30 21:02:44 +0000 2021,,20823,i’ll never get apple juice,0.0,1.0,0.0,0.0,neutral,0.08778372956590619,-0.1374501787469323,0.17937622252335095,2,2,135.06883,-55.373604
353,"RT @ScreenDrafts: ICYMI:

Dr. Rebekah McKendry &amp; Elric Kane (@FANGORIA's Colors of the Dark podcast) joined us to kick off #SCREAMDrafts202…",TaraAnsley,Thu Sep 30 21:02:44 +0000 2021,Earth,43740,icymi dr rebekah mckendry amp elric kane color dark podcast join u kick,0.0,0.845,0.155,0.296,positive,0.03065508904211913,0.010442594061199397,-0.10354479736855433,5,5,-33.490803,-157.01248
354,@ApplePodcasts I'm having trouble deleting a duplicate of my podcast which appears when I search my podcast name. I… https://t.co/R9r2QfS8Jo,IanKeli7,Thu Sep 30 21:02:45 +0000 2021,"Nairobi, Kenya",1355,trouble delete duplicate podcast appear search podcast name i…,0.252,0.748,0.0,-0.4019,negative,0.14780788344797513,0.003914462317065134,-0.12357443044464032,5,5,37.7574,175.44981
355,We’re back! Culture Calculus returns with ⁦@kavithadavidson⁩ and I chatting with sneaker guru and historian ⁦… https://t.co/VDSfKSv0dP,mr_jasonjones,Thu Sep 30 21:02:45 +0000 2021,"ÜT: 38.143547,-122.223133",21523,we’re back culture calculus return ⁦@kavithadavidson⁩ chat sneaker guru historian ⁦…,0.0,1.0,0.0,0.0,neutral,-0.053011444174075696,0.009638571460177775,-0.04874854252460782,5,5,58.715836,-168.33012
356,"RT @BVG_official: &lt;WHOSFAN UPDATED TUTORIAL&gt;

WhosFan is one of the App used for MCountdown Global Pre-Voting

Please Download the app
iOS…",bangtanlomlboys,Thu Sep 30 21:02:46 +0000 2021,Voting For BTS.,19452,official lt whosfan update tutorial gt whosfan one app use mcountdown global pre vote please download app ios…,0.0,0.784,0.216,0.5267,positive,0.007962445773228214,-0.023159011052182474,-0.08502206110259802,7,7,-83.4655,59.09207
357,i NEED squid games ver of fly me to the moon on apple music NOW,aavepatrol,Thu Sep 30 21:02:46 +0000 2021,she/her blk 18,1125,need squid game ver fly moon apple music,0.0,1.0,0.0,0.0,neutral,0.13533668403355478,-0.06898311896057098,0.04458953181905981,4,4,115.71863,86.0681
358,Sarah Everard: Female officers 'fear reporting male colleagues' - BBC News https://t.co/VRYk3FpNPr,MollyBr79415863,Thu Sep 30 21:02:46 +0000 2021,,5863,sarah everard female officer fear report male colleague bbc news,0.262,0.738,0.0,-0.4939,negative,-0.045034184691453004,0.08504783012858308,-0.021732792034226484,5,5,210.44719,-130.17697
359,RT @reelrecon: Happy #InternationalPodcastDay! My friend @RobynBahr was kind enough to have me on her podcast @FilmStageShow to talk about…,RobynBahr,Thu Sep 30 21:02:46 +0000 2021,"Cambridge, MA",11036,happy friend kind enough podcast talk about…,0.0,0.28,0.72,0.8834,positive,0.0661404099764891,0.010612857802454098,-0.13273911259487226,8,8,-80.32036,20.727436
360,if u need :  https://t.co/QAxNDWuPXn,AlanTyllier,Thu Sep 30 21:02:47 +0000 2021,In your bedroom ,63127,u need,0.0,1.0,0.0,0.0,neutral,-0.04496895363942472,0.00895904380279585,-0.026014394207298355,5,5,189.16138,40.93834
361,@appleinsider They're Apple. They have the most cash.,omw,Thu Sep 30 21:02:47 +0000 2021,this universe,21100,apple cash,0.0,1.0,0.0,0.0,neutral,0.0021529900220043576,-0.12282151544686458,0.22388795950246088,4,4,88.56769,4.5063043
362,RT @mafia10114: First ghanian song to do this and guess its with the king of afrobeat davido,joy_dopugi,Thu Sep 30 21:02:47 +0000 2021,"Lagos, Nigeria",143216,first ghanian song guess king afrobeat davido,0.0,1.0,0.0,0.0,neutral,-0.04607449896479705,0.007499067094028948,-0.06083516233923078,5,5,25.436827,-213.15247
363,He waved his hand in a dismissive manner; she stuck hers out. He clasped it. She gave it a hard shake then yanked h… https://t.co/5Fr7GJt2Ei,MitziLa58065527,Thu Sep 30 21:02:48 +0000 2021,,213,waved hand dismissive manner stick clasp give hard shake yank h…,0.217,0.559,0.224,0.2732,positive,-0.04817427427053117,0.004448131837320076,-0.03854147405287814,3,3,14.669973,-182.59425
364,"TNF Edlow Cross-Sport Sweat! 

@JoeyMurr joined the podcast to go over the NFL Week 4 board on @DKSportsbook with… https://t.co/SiDFmnk6sb",UnreasonableOdd,Thu Sep 30 21:02:47 +0000 2021,The Sportsbook ,157,tnf edlow cross sport sweat join podcast go nfl week 4 board with…,0.0,0.845,0.155,0.296,positive,0.036706335390436,0.020006229249319486,-0.1014628973765003,8,8,-7.1617756,-90.37935
365,with the rain😮‍💨 https://t.co/MhybpSWhLz,gabeseeghosts,Thu Sep 30 21:02:48 +0000 2021,"cheap thrills, feeling great",5280,rain😮‍💨,0.0,1.0,0.0,0.0,neutral,-0.04512989430203757,0.009560276949567037,-0.0407458636304007,5,5,-23.981052,22.117718
366,RT @Oscar_Mosh: Apple needs to take a year break from making iphones,aysherh_bello,Thu Sep 30 21:02:49 +0000 2021,,967,mosh apple need take year break making iphones,0.0,1.0,0.0,0.0,neutral,0.0377930266337026,0.0599497608193142,0.13040511537290816,1,1,37.269726,119.17606
367,Create awesome custom faces for your #AppleWatch. Download AWC Faces #iphone #app https://t.co/ctiK1X9Kda,applewatch_face,Thu Sep 30 21:02:49 +0000 2021,,313,create awesome custom face download awc face,0.0,0.446,0.554,0.7351,positive,-0.04931247987311611,0.002762185253588291,-0.04668049034877267,5,5,249.45729,147.2381
